name,kind,sidocode,sido,sigungucode,sigungu,dongcode,dong,jibuncode,jibun,jibunaddr,doro,doroaddr,gyundo,wido
군계숯불닭갈비,음식,11,서울특별시,11305,강북구,1130510100,미아동,1.13E+18,237,서울특별시 강북구 미아동 237-12번지 ,서울특별시 강북구 도봉로67길,"서울특별시 강북구 도봉로67길 42, (미아동)",127.0221674,37.63004336
레드페이스,소매,11,서울특별시,11530,구로구,1153010200,구로동,1.15E+18,188,서울특별시 구로구 구로동 188-26번지 ,서울특별시 구로구 디지털로32길,"서울특별시 구로구 디지털로32길 43, (구로동)",126.8978698,37.48438541
천지인화랑,소매,11,서울특별시,11200,성동구,1120011400,성수동1가,1.12E+18,656,서울특별시 성동구 성수동1가 656-326번지 ,서울특별시 성동구 상원1길,"서울특별시 성동구 상원1길 15-1, (성수동1가)",127.0485688,37.54520974
강동명상요가,관광/여가/오락,11,서울특별시,11740,강동구,1174010100,명일동,1.17E+18,48,서울특별시 강동구 명일동 48-9번지 ,서울특별시 강동구 동남로71길,"서울특별시 강동구 동남로71길 20-9, (명일동)",127.1547837,37.55235221
경남사,소매,11,서울특별시,11680,강남구,1168010700,신사동,1.17E+18,582,서울특별시 강남구 신사동 582-8번지 ,서울특별시 강남구 논현로,"서울특별시 강남구 논현로 851, (신사동)",127.0279991,37.52488573
리필프로,소매,11,서울특별시,11740,강동구,1174010300,상일동,1.17E+18,276,서울특별시 강동구 상일동 276-1번지 ,서울특별시 강동구 구천면로100길,"서울특별시 강동구 구천면로100길 26, (상일동)",127.1715861,37.54966901
행복한건설,부동산,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,702,서울특별시 강남구 역삼동 702-10번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 311, (역삼동)",127.0448199,37.50374908
지중해,음식,11,서울특별시,11410,서대문구,1141012000,남가좌동,1.14E+18,295,서울특별시 서대문구 남가좌동 295-5번지 ,서울특별시 서대문구 수색로,"서울특별시 서대문구 수색로 42, (남가좌동)",126.9142398,37.57043336
한마음부동상,부동산,11,서울특별시,11740,강동구,1174010700,암사동,1.17E+18,475,서울특별시 강동구 암사동 475-5번지 ,서울특별시 강동구 암사길,"서울특별시 강동구 암사길 66-1, (암사동)",127.1367493,37.5518433
위버지니어스,학문/교육,11,서울특별시,11650,서초구,1165010700,반포동,1.17E+18,49,서울특별시 서초구 반포동 49-4번지 ,서울특별시 서초구 고무래로10길,"서울특별시 서초구 고무래로10길 27, (반포동)",127.0102331,37.50035571
신양리젠창호,생활서비스,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,642,서울특별시 강남구 역삼동 642-16번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 147, (역삼동)",127.0356623,37.50083635
전무재,음식,11,서울특별시,11530,구로구,1153010200,구로동,1.15E+18,1258,서울특별시 구로구 구로동 1258번지 ,서울특별시 구로구 경인로53길,"서울특별시 구로구 경인로53길 15, (구로동)",126.8760995,37.50202099
김진곤영어,학문/교육,11,서울특별시,11740,강동구,1174010100,명일동,1.17E+18,248,서울특별시 강동구 명일동 248-5번지 ,서울특별시 강동구 동남로67길,"서울특별시 강동구 동남로67길 38, (명일동)",127.1536575,37.54885706
오목교음반,소매,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,405,서울특별시 양천구 목동 405번지 대림아파트 ,서울특별시 양천구 목동동로12길,"서울특별시 양천구 목동동로12길 23, (목동, 대림아파트)",126.8740377,37.52332901
초이앤코,소매,11,서울특별시,11740,강동구,1174010800,성내동,1.17E+18,545,서울특별시 강동구 성내동 545-6번지 ,서울특별시 강동구 성내로,"서울특별시 강동구 성내로 83, (성내동)",127.129158,37.52728785
웰킨두피,생활서비스,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,705,서울특별시 강남구 역삼동 705-27번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 337, (역삼동)",127.0484487,37.50477854
시에로,소매,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,455,서울특별시 강동구 천호동 572번지 ,서울특별시 강동구 천호대로,"서울특별시 강동구 천호대로 1005, (천호동)",127.1244181,37.5388494
탑클래스학원,학문/교육,11,서울특별시,11680,강남구,1168010600,대치동,1.17E+18,316,서울특별시 강남구 대치동 316번지 은마 ,서울특별시 강남구 삼성로,"서울특별시 강남구 삼성로 212, (대치동, 은마)",127.0658971,37.49961058
캔디노래방,관광/여가/오락,11,서울특별시,11710,송파구,1171011100,방이동,1.17E+18,107,서울특별시 송파구 방이동 107-4번지 ,서울특별시 송파구 백제고분로,"서울특별시 송파구 백제고분로 465, (방이동)",127.1130337,37.51218326
청솔부동산,부동산,11,서울특별시,11200,성동구,1120010700,행당동,1.12E+18,286,서울특별시 성동구 행당동 286-30번지 ,서울특별시 성동구 왕십리로21길,"서울특별시 성동구 왕십리로21길 7, (행당동)",127.0334878,37.56156742
핸드페어,생활서비스,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,332,서울특별시 강동구 천호동 332-5번지 ,서울특별시 강동구 올림픽로83길,"서울특별시 강동구 올림픽로83길 18, (천호동)",127.124627,37.54518536
승천바디케어,소매,11,서울특별시,11200,성동구,1120010700,행당동,1.12E+18,286,서울특별시 성동구 행당동 286-33번지 ,서울특별시 성동구 왕십리로21길,"서울특별시 성동구 왕십리로21길 10, (행당동)",127.0331705,37.56159185
청동거울미술학원,학문/교육,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,405,서울특별시 양천구 목동 405-216번지 ,서울특별시 양천구 오목로54길,"서울특별시 양천구 오목로54길 2, (목동)",126.8732419,37.52433959
휴롬고객서비스,생활서비스,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,405,서울특별시 양천구 목동 405-16번지 ,서울특별시 양천구 오목로56길,"서울특별시 양천구 오목로56길 2, (목동)",126.8737534,37.52418228
Logein,소매,11,서울특별시,11650,서초구,1165010800,서초동,1.17E+18,1366,서울특별시 서초구 서초동 1366-4번지 ,서울특별시 서초구 남부순환로,"서울특별시 서초구 남부순환로 2583, (서초동)",127.0329405,37.48474827
한스킨,소매,11,서울특별시,11620,관악구,1162010100,봉천동,1.16E+18,729,서울특별시 관악구 봉천동 729-22번지 보라매롯데캐슬 ,서울특별시 관악구 보라매로3길,"서울특별시 관악구 보라매로3길 31, (봉천동, 보라매롯데캐슬)",126.9250657,37.49053785
성내모터스,생활서비스,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,340,서울특별시 강동구 천호동 340-27번지 ,서울특별시 강동구 올림픽로77길,"서울특별시 강동구 올림픽로77길 9-9, (천호동)",127.1240943,37.5423521
24h스터디모임카페,음식,11,서울특별시,11620,관악구,1162010100,봉천동,1.16E+18,877,서울특별시 관악구 봉천동 877-6번지 ,서울특별시 관악구 남부순환로218길,"서울특별시 관악구 남부순환로218길 36, (봉천동)",126.9500939,37.47978813
irnisfree,소매,11,서울특별시,11680,강남구,1168010100,역삼동,1.17E+18,822,서울특별시 강남구 역삼동 822-7번지 ,서울특별시 강남구 테헤란로,"서울특별시 강남구 테헤란로 113, (역삼동)",127.0295227,37.49896594
데미타스커피,음식,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,923,서울특별시 양천구 목동 923-14번지 ,서울특별시 양천구 목동동로,"서울특별시 양천구 목동동로 233-1, (목동)",126.8715543,37.52747711
3M영진산업,소매,11,서울특별시,11170,용산구,1117011300,원효로2가,1.12E+18,58,서울특별시 용산구 원효로2가 58-10번지 ,서울특별시 용산구 원효로58길,"서울특별시 용산구 원효로58길 21-18, (원효로2가)",126.9641725,37.53529989
다미돈까스,음식,11,서울특별시,11140,중구,1114013000,남산동3가,1.11E+18,13,서울특별시 중구 남산동3가 13-34번지 ,서울특별시 중구 퇴계로24길,"서울특별시 중구 퇴계로24길 6, (남산동3가)",126.9870365,37.56063738
한국문화예술세계,생활서비스,11,서울특별시,11410,서대문구,1141011200,대현동,1.14E+18,40,서울특별시 서대문구 대현동 40-17번지 ,서울특별시 서대문구 이화여대1길,"서울특별시 서대문구 이화여대1길 9, (대현동)",126.9452848,37.55721724
애플카매장,소매,11,서울특별시,11500,강서구,1150010400,가양동,1.15E+18,110,서울특별시 강서구 가양동 110-2번지 ,서울특별시 강서구 강서로74길,"서울특별시 강서구 강서로74길 58, (가양동)",126.8441469,37.56596552
TWOSME+,음식,11,서울특별시,11680,강남구,1168010700,신사동,1.17E+18,651,서울특별시 강남구 신사동 651-21번지 ,서울특별시 강남구 도산대로,"서울특별시 강남구 도산대로 323, (신사동)",127.0369963,37.52288701
동대문닭한마리,음식,11,서울특별시,11170,용산구,1117010700,동자동,1.12E+18,24,서울특별시 용산구 동자동 24-19번지 ,서울특별시 용산구 한강대로104길,"서울특별시 용산구 한강대로104길 20, (동자동)",126.9731573,37.55009242
현대수입란제리,소매,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,410,서울특별시 강동구 천호동 410-105번지 현대프라자 ,서울특별시 강동구 진황도로,"서울특별시 강동구 진황도로 18, (천호동, 현대프라자)",127.1290753,37.53926228
대명수선,생활서비스,11,서울특별시,11740,강동구,1174010900,천호동,1.17E+18,47,서울특별시 강동구 천호동 47-30번지 ,서울특별시 강동구 천중로35길,"서울특별시 강동구 천중로35길 70, (천호동)",127.138615,37.54412587
목로실내포차,음식,11,서울특별시,11170,용산구,1117010500,남영동,1.12E+18,15,서울특별시 용산구 남영동 15-2번지 ,서울특별시 용산구 한강대로88길,"서울특별시 용산구 한강대로88길 11, (남영동)",126.9729844,37.54454949
회랑초밥이랑,음식,11,서울특별시,11710,송파구,1171010400,송파동,1.17E+18,95,서울특별시 송파구 송파동 95-54번지 ,서울특별시 송파구 가락로,"서울특별시 송파구 가락로 141, (송파동)",127.1115527,37.50256684
동원GNC,소매,11,서울특별시,11230,동대문구,1123010400,전농동,1.12E+18,591,서울특별시 동대문구 전농동 591-53번지 ,서울특별시 동대문구 왕산로,"서울특별시 동대문구 왕산로 214, (전농동)",127.0511299,37.58419161
육회먹은연어,음식,11,서울특별시,11680,강남구,1168010800,논현동,1.17E+18,166,서울특별시 강남구 논현동 166번지 ,서울특별시 강남구 강남대로122길,"서울특별시 강남구 강남대로122길 10, (논현동)",127.0240605,37.50763414
몽키비치,음식,11,서울특별시,11680,강남구,1168010700,신사동,1.17E+18,664,서울특별시 강남구 신사동 664-2번지 ,서울특별시 강남구 선릉로161길,"서울특별시 강남구 선릉로161길 8, (신사동)",127.0396671,37.5272248
현대공인중개사,부동산,11,서울특별시,11545,금천구,1154510200,독산동,1.15E+18,165,서울특별시 금천구 독산동 165-10번지 ,서울특별시 금천구 독산로85길,"서울특별시 금천구 독산로85길 15, (독산동)",126.9022747,37.47235236
한강관광호텔나이트클럽,관광/여가/오락,11,서울특별시,11215,광진구,1121510400,광장동,1.12E+18,188,서울특별시 광진구 광장동 188-2번지 ,서울특별시 광진구 아차산로78길,"서울특별시 광진구 아차산로78길 147, (광장동)",127.1099585,37.54823841
캐나다유학연구소,생활서비스,11,서울특별시,11110,종로구,1111013500,관철동,1.11E+18,45,서울특별시 종로구 관철동 45-1번지 ,서울특별시 종로구 우정국로2길,"서울특별시 종로구 우정국로2길 21, (관철동)",126.9842649,37.56969607
홍운만두집,음식,11,서울특별시,11530,구로구,1153010200,구로동,1.15E+18,466,서울특별시 구로구 구로동 466-214번지 ,서울특별시 구로구 구로동로35가길,"서울특별시 구로구 구로동로35가길 16-1, (구로동)",126.8817785,37.49433492
슈가헤어,생활서비스,11,서울특별시,11650,서초구,1165010100,방배동,1.17E+18,1424,서울특별시 서초구 방배동 1424번지 ,서울특별시 서초구 동광로12가길,"서울특별시 서초구 동광로12가길 7, (방배동)",126.9844768,37.48731511
랑콤,소매,11,서울특별시,11230,동대문구,1123010400,전농동,1.12E+18,620,서울특별시 동대문구 전농동 620-69,서울특별시 동대문구 왕산로,서울특별시 동대문구 왕산로 200,127.0460901,37.57986202
매니아가요주점,음식,11,서울특별시,11230,동대문구,1123010200,용두동,1.12E+18,235,서울특별시 동대문구 용두동 235-42번지 ,서울특별시 동대문구 무학로,"서울특별시 동대문구 무학로 115-1, (용두동)",127.0303867,37.57464318
한아영헤어라인,생활서비스,11,서울특별시,11230,동대문구,1123010200,용두동,1.12E+18,187,서울특별시 동대문구 용두동 187-67번지 ,서울특별시 동대문구 무학로43길,"서울특별시 동대문구 무학로43길 19, (용두동)",127.0292024,37.58040914
슈가파이,소매,11,서울특별시,11470,양천구,1147010200,목동,1.15E+18,405,서울특별시 양천구 목동 405번지 대림아파트 ,서울특별시 양천구 목동동로12길,"서울특별시 양천구 목동동로12길 23, (목동, 대림아파트)",126.8740377,37.52332901
